Strain	Condition	u_strain	row	col	control	Trait	Value	conc
N2	ArsenicC15ISO48	N2_ArsenicC15ISO48_21_B_1_.48 µmol	B	1	EtOH	norm.n	28.6666666666667	.48 µmol
N2	ArsenicC15ISO48	N2_ArsenicC15ISO48_21_B_11_.48 µmol	B	11	EtOH	norm.n	27	.48 µmol
N2	ArsenicC15ISO48	N2_ArsenicC15ISO48_21_B_2_.48 µmol	B	2	EtOH	norm.n	16.3333333333333	.48 µmol
N2	ArsenicC15ISO48	N2_ArsenicC15ISO48_21_B_3_.48 µmol	B	3	EtOH	norm.n	17.3333333333333	.48 µmol
N2	ArsenicC15ISO48	N2_ArsenicC15ISO48_21_B_4_.48 µmol	B	4	EtOH	norm.n	18.3333333333333	.48 µmol
N2	ArsenicC15ISO48	N2_ArsenicC15ISO48_21_B_5_.48 µmol	B	5	EtOH	norm.n	22	.48 µmol
N2	ArsenicC15ISO48	N2_ArsenicC15ISO48_21_B_6_.48 µmol	B	6	EtOH	norm.n	17.6666666666667	.48 µmol
N2	ArsenicC15ISO48	N2_ArsenicC15ISO48_21_B_7_.48 µmol	B	7	EtOH	norm.n	21.3333333333333	.48 µmol
N2	ArsenicC15ISO48	N2_ArsenicC15ISO48_21_B_8_.48 µmol	B	8	EtOH	norm.n	12.3333333333333	.48 µmol
N2	ArsenicC15ISO48	N2_ArsenicC15ISO48_21_B_9_.48 µmol	B	9	EtOH	norm.n	19.6666666666667	.48 µmol
CB4856	ArsenicC15ISO48	CB4856_ArsenicC15ISO48_21_C_1_.48 µmol	C	1	EtOH	norm.n	42.3333333333333	.48 µmol
CB4856	ArsenicC15ISO48	CB4856_ArsenicC15ISO48_21_C_10_.48 µmol	C	10	EtOH	norm.n	40.3333333333333	.48 µmol
CB4856	ArsenicC15ISO48	CB4856_ArsenicC15ISO48_21_C_11_.48 µmol	C	11	EtOH	norm.n	42.3333333333333	.48 µmol
CB4856	ArsenicC15ISO48	CB4856_ArsenicC15ISO48_21_C_2_.48 µmol	C	2	EtOH	norm.n	35.6666666666667	.48 µmol
CB4856	ArsenicC15ISO48	CB4856_ArsenicC15ISO48_21_C_3_.48 µmol	C	3	EtOH	norm.n	42.3333333333333	.48 µmol
CB4856	ArsenicC15ISO48	CB4856_ArsenicC15ISO48_21_C_4_.48 µmol	C	4	EtOH	norm.n	42.6666666666667	.48 µmol
CB4856	ArsenicC15ISO48	CB4856_ArsenicC15ISO48_21_C_5_.48 µmol	C	5	EtOH	norm.n	34	.48 µmol
CB4856	ArsenicC15ISO48	CB4856_ArsenicC15ISO48_21_C_7_.48 µmol	C	7	EtOH	norm.n	35	.48 µmol
CB4856	ArsenicC15ISO48	CB4856_ArsenicC15ISO48_21_C_8_.48 µmol	C	8	EtOH	norm.n	18.6666666666667	.48 µmol
CB4856	ArsenicC15ISO48	CB4856_ArsenicC15ISO48_21_C_9_.48 µmol	C	9	EtOH	norm.n	31.3333333333333	.48 µmol
CB4856	ArsenicC15ISO48	CB4856_ArsenicC15ISO48_21_D_1_.48 µmol	D	1	EtOH	norm.n	45.6666666666667	.48 µmol
CB4856	ArsenicC15ISO48	CB4856_ArsenicC15ISO48_21_D_10_.48 µmol	D	10	EtOH	norm.n	30.6666666666667	.48 µmol
CB4856	ArsenicC15ISO48	CB4856_ArsenicC15ISO48_21_D_11_.48 µmol	D	11	EtOH	norm.n	34.3333333333333	.48 µmol
CB4856	ArsenicC15ISO48	CB4856_ArsenicC15ISO48_21_D_2_.48 µmol	D	2	EtOH	norm.n	45.3333333333333	.48 µmol
CB4856	ArsenicC15ISO48	CB4856_ArsenicC15ISO48_21_D_3_.48 µmol	D	3	EtOH	norm.n	51	.48 µmol
CB4856	ArsenicC15ISO48	CB4856_ArsenicC15ISO48_21_D_4_.48 µmol	D	4	EtOH	norm.n	48	.48 µmol
CB4856	ArsenicC15ISO48	CB4856_ArsenicC15ISO48_21_D_5_.48 µmol	D	5	EtOH	norm.n	38	.48 µmol
CB4856	ArsenicC15ISO48	CB4856_ArsenicC15ISO48_21_D_6_.48 µmol	D	6	EtOH	norm.n	55.3333333333333	.48 µmol
CB4856	ArsenicC15ISO48	CB4856_ArsenicC15ISO48_21_D_7_.48 µmol	D	7	EtOH	norm.n	35	.48 µmol
CB4856	ArsenicC15ISO48	CB4856_ArsenicC15ISO48_21_D_8_.48 µmol	D	8	EtOH	norm.n	18	.48 µmol
CB4856	ArsenicC15ISO48	CB4856_ArsenicC15ISO48_21_D_9_.48 µmol	D	9	EtOH	norm.n	37	.48 µmol
ECA581	ArsenicC15ISO48	ECA581_ArsenicC15ISO48_21_E_1_.48 µmol	E	1	EtOH	norm.n	40.3333333333333	.48 µmol
ECA581	ArsenicC15ISO48	ECA581_ArsenicC15ISO48_21_E_10_.48 µmol	E	10	EtOH	norm.n	30.6666666666667	.48 µmol
ECA581	ArsenicC15ISO48	ECA581_ArsenicC15ISO48_21_E_11_.48 µmol	E	11	EtOH	norm.n	36	.48 µmol
ECA581	ArsenicC15ISO48	ECA581_ArsenicC15ISO48_21_E_2_.48 µmol	E	2	EtOH	norm.n	29.3333333333333	.48 µmol
ECA581	ArsenicC15ISO48	ECA581_ArsenicC15ISO48_21_E_3_.48 µmol	E	3	EtOH	norm.n	46	.48 µmol
ECA581	ArsenicC15ISO48	ECA581_ArsenicC15ISO48_21_E_4_.48 µmol	E	4	EtOH	norm.n	19	.48 µmol
ECA581	ArsenicC15ISO48	ECA581_ArsenicC15ISO48_21_E_5_.48 µmol	E	5	EtOH	norm.n	26.5	.48 µmol
ECA581	ArsenicC15ISO48	ECA581_ArsenicC15ISO48_21_E_6_.48 µmol	E	6	EtOH	norm.n	27.6666666666667	.48 µmol
ECA581	ArsenicC15ISO48	ECA581_ArsenicC15ISO48_21_E_7_.48 µmol	E	7	EtOH	norm.n	53.3333333333333	.48 µmol
ECA581	ArsenicC15ISO48	ECA581_ArsenicC15ISO48_21_E_8_.48 µmol	E	8	EtOH	norm.n	43.3333333333333	.48 µmol
ECA581	ArsenicC15ISO48	ECA581_ArsenicC15ISO48_21_E_9_.48 µmol	E	9	EtOH	norm.n	14.6666666666667	.48 µmol
ECA581	ArsenicC15ISO48	ECA581_ArsenicC15ISO48_21_F_1_.48 µmol	F	1	EtOH	norm.n	33.6666666666667	.48 µmol
ECA581	ArsenicC15ISO48	ECA581_ArsenicC15ISO48_21_F_10_.48 µmol	F	10	EtOH	norm.n	24.6666666666667	.48 µmol
ECA581	ArsenicC15ISO48	ECA581_ArsenicC15ISO48_21_F_11_.48 µmol	F	11	EtOH	norm.n	37	.48 µmol
ECA581	ArsenicC15ISO48	ECA581_ArsenicC15ISO48_21_F_2_.48 µmol	F	2	EtOH	norm.n	28.3333333333333	.48 µmol
ECA581	ArsenicC15ISO48	ECA581_ArsenicC15ISO48_21_F_3_.48 µmol	F	3	EtOH	norm.n	25	.48 µmol
ECA581	ArsenicC15ISO48	ECA581_ArsenicC15ISO48_21_F_4_.48 µmol	F	4	EtOH	norm.n	19.5	.48 µmol
ECA581	ArsenicC15ISO48	ECA581_ArsenicC15ISO48_21_F_5_.48 µmol	F	5	EtOH	norm.n	34.6666666666667	.48 µmol
ECA581	ArsenicC15ISO48	ECA581_ArsenicC15ISO48_21_F_6_.48 µmol	F	6	EtOH	norm.n	28.6666666666667	.48 µmol
ECA581	ArsenicC15ISO48	ECA581_ArsenicC15ISO48_21_F_7_.48 µmol	F	7	EtOH	norm.n	24	.48 µmol
ECA581	ArsenicC15ISO48	ECA581_ArsenicC15ISO48_21_F_8_.48 µmol	F	8	EtOH	norm.n	26.3333333333333	.48 µmol
ECA581	ArsenicC15ISO48	ECA581_ArsenicC15ISO48_21_F_9_.48 µmol	F	9	EtOH	norm.n	46.6666666666667	.48 µmol
ECA590	ArsenicC15ISO48	ECA590_ArsenicC15ISO48_21_G_1_.48 µmol	G	1	EtOH	norm.n	22	.48 µmol
ECA590	ArsenicC15ISO48	ECA590_ArsenicC15ISO48_21_G_10_.48 µmol	G	10	EtOH	norm.n	34.3333333333333	.48 µmol
ECA590	ArsenicC15ISO48	ECA590_ArsenicC15ISO48_21_G_11_.48 µmol	G	11	EtOH	norm.n	27	.48 µmol
ECA590	ArsenicC15ISO48	ECA590_ArsenicC15ISO48_21_G_2_.48 µmol	G	2	EtOH	norm.n	9.66666666666667	.48 µmol
ECA590	ArsenicC15ISO48	ECA590_ArsenicC15ISO48_21_G_3_.48 µmol	G	3	EtOH	norm.n	10	.48 µmol
ECA590	ArsenicC15ISO48	ECA590_ArsenicC15ISO48_21_G_4_.48 µmol	G	4	EtOH	norm.n	7	.48 µmol
ECA590	ArsenicC15ISO48	ECA590_ArsenicC15ISO48_21_G_5_.48 µmol	G	5	EtOH	norm.n	15.6666666666667	.48 µmol
ECA590	ArsenicC15ISO48	ECA590_ArsenicC15ISO48_21_G_6_.48 µmol	G	6	EtOH	norm.n	18.3333333333333	.48 µmol
ECA590	ArsenicC15ISO48	ECA590_ArsenicC15ISO48_21_G_7_.48 µmol	G	7	EtOH	norm.n	6.66666666666667	.48 µmol
ECA590	ArsenicC15ISO48	ECA590_ArsenicC15ISO48_21_G_8_.48 µmol	G	8	EtOH	norm.n	10.6666666666667	.48 µmol
ECA590	ArsenicC15ISO48	ECA590_ArsenicC15ISO48_21_G_9_.48 µmol	G	9	EtOH	norm.n	21.6666666666667	.48 µmol
ECA590	ArsenicC15ISO48	ECA590_ArsenicC15ISO48_21_H_1_.48 µmol	H	1	EtOH	norm.n	13	.48 µmol
ECA590	ArsenicC15ISO48	ECA590_ArsenicC15ISO48_21_H_10_.48 µmol	H	10	EtOH	norm.n	16.3333333333333	.48 µmol
ECA590	ArsenicC15ISO48	ECA590_ArsenicC15ISO48_21_H_11_.48 µmol	H	11	EtOH	norm.n	15.3333333333333	.48 µmol
ECA590	ArsenicC15ISO48	ECA590_ArsenicC15ISO48_21_H_2_.48 µmol	H	2	EtOH	norm.n	11.6666666666667	.48 µmol
ECA590	ArsenicC15ISO48	ECA590_ArsenicC15ISO48_21_H_3_.48 µmol	H	3	EtOH	norm.n	13.6666666666667	.48 µmol
ECA590	ArsenicC15ISO48	ECA590_ArsenicC15ISO48_21_H_4_.48 µmol	H	4	EtOH	norm.n	27	.48 µmol
ECA590	ArsenicC15ISO48	ECA590_ArsenicC15ISO48_21_H_5_.48 µmol	H	5	EtOH	norm.n	18	.48 µmol
ECA590	ArsenicC15ISO48	ECA590_ArsenicC15ISO48_21_H_6_.48 µmol	H	6	EtOH	norm.n	7.33333333333333	.48 µmol
ECA590	ArsenicC15ISO48	ECA590_ArsenicC15ISO48_21_H_7_.48 µmol	H	7	EtOH	norm.n	25.3333333333333	.48 µmol
ECA590	ArsenicC15ISO48	ECA590_ArsenicC15ISO48_21_H_8_.48 µmol	H	8	EtOH	norm.n	23.3333333333333	.48 µmol
ECA590	ArsenicC15ISO48	ECA590_ArsenicC15ISO48_21_H_9_.48 µmol	H	9	EtOH	norm.n	19.6666666666667	.48 µmol
N2	ArsenicC15ISO64	N2_ArsenicC15ISO64_22_A_1_.64 µmol	A	1	EtOH	norm.n	26.3333333333333	.64 µmol
N2	ArsenicC15ISO64	N2_ArsenicC15ISO64_22_A_10_.64 µmol	A	10	EtOH	norm.n	19.3333333333333	.64 µmol
N2	ArsenicC15ISO64	N2_ArsenicC15ISO64_22_A_11_.64 µmol	A	11	EtOH	norm.n	8.66666666666667	.64 µmol
N2	ArsenicC15ISO64	N2_ArsenicC15ISO64_22_A_2_.64 µmol	A	2	EtOH	norm.n	20.3333333333333	.64 µmol
N2	ArsenicC15ISO64	N2_ArsenicC15ISO64_22_A_3_.64 µmol	A	3	EtOH	norm.n	18	.64 µmol
N2	ArsenicC15ISO64	N2_ArsenicC15ISO64_22_A_4_.64 µmol	A	4	EtOH	norm.n	28	.64 µmol
N2	ArsenicC15ISO64	N2_ArsenicC15ISO64_22_A_5_.64 µmol	A	5	EtOH	norm.n	36	.64 µmol
N2	ArsenicC15ISO64	N2_ArsenicC15ISO64_22_A_6_.64 µmol	A	6	EtOH	norm.n	13.6666666666667	.64 µmol
N2	ArsenicC15ISO64	N2_ArsenicC15ISO64_22_A_7_.64 µmol	A	7	EtOH	norm.n	16.3333333333333	.64 µmol
N2	ArsenicC15ISO64	N2_ArsenicC15ISO64_22_A_8_.64 µmol	A	8	EtOH	norm.n	2.66666666666667	.64 µmol
N2	ArsenicC15ISO64	N2_ArsenicC15ISO64_22_A_9_.64 µmol	A	9	EtOH	norm.n	28	.64 µmol
N2	ArsenicC15ISO64	N2_ArsenicC15ISO64_22_B_1_.64 µmol	B	1	EtOH	norm.n	28	.64 µmol
N2	ArsenicC15ISO64	N2_ArsenicC15ISO64_22_B_10_.64 µmol	B	10	EtOH	norm.n	28.6666666666667	.64 µmol
N2	ArsenicC15ISO64	N2_ArsenicC15ISO64_22_B_11_.64 µmol	B	11	EtOH	norm.n	26.6666666666667	.64 µmol
N2	ArsenicC15ISO64	N2_ArsenicC15ISO64_22_B_2_.64 µmol	B	2	EtOH	norm.n	7.33333333333333	.64 µmol
N2	ArsenicC15ISO64	N2_ArsenicC15ISO64_22_B_3_.64 µmol	B	3	EtOH	norm.n	27	.64 µmol
N2	ArsenicC15ISO64	N2_ArsenicC15ISO64_22_B_4_.64 µmol	B	4	EtOH	norm.n	36.6666666666667	.64 µmol
N2	ArsenicC15ISO64	N2_ArsenicC15ISO64_22_B_5_.64 µmol	B	5	EtOH	norm.n	11.3333333333333	.64 µmol
N2	ArsenicC15ISO64	N2_ArsenicC15ISO64_22_B_6_.64 µmol	B	6	EtOH	norm.n	13.3333333333333	.64 µmol
N2	ArsenicC15ISO64	N2_ArsenicC15ISO64_22_B_7_.64 µmol	B	7	EtOH	norm.n	24	.64 µmol
N2	ArsenicC15ISO64	N2_ArsenicC15ISO64_22_B_8_.64 µmol	B	8	EtOH	norm.n	10.3333333333333	.64 µmol
N2	ArsenicC15ISO64	N2_ArsenicC15ISO64_22_B_9_.64 µmol	B	9	EtOH	norm.n	22.6666666666667	.64 µmol
CB4856	ArsenicC15ISO64	CB4856_ArsenicC15ISO64_22_C_1_.64 µmol	C	1	EtOH	norm.n	54.6666666666667	.64 µmol
CB4856	ArsenicC15ISO64	CB4856_ArsenicC15ISO64_22_C_10_.64 µmol	C	10	EtOH	norm.n	49	.64 µmol
CB4856	ArsenicC15ISO64	CB4856_ArsenicC15ISO64_22_C_11_.64 µmol	C	11	EtOH	norm.n	17.3333333333333	.64 µmol
CB4856	ArsenicC15ISO64	CB4856_ArsenicC15ISO64_22_C_2_.64 µmol	C	2	EtOH	norm.n	53.3333333333333	.64 µmol
CB4856	ArsenicC15ISO64	CB4856_ArsenicC15ISO64_22_C_3_.64 µmol	C	3	EtOH	norm.n	45.3333333333333	.64 µmol
CB4856	ArsenicC15ISO64	CB4856_ArsenicC15ISO64_22_C_4_.64 µmol	C	4	EtOH	norm.n	17.3333333333333	.64 µmol
CB4856	ArsenicC15ISO64	CB4856_ArsenicC15ISO64_22_C_5_.64 µmol	C	5	EtOH	norm.n	28.3333333333333	.64 µmol
CB4856	ArsenicC15ISO64	CB4856_ArsenicC15ISO64_22_C_6_.64 µmol	C	6	EtOH	norm.n	34	.64 µmol
CB4856	ArsenicC15ISO64	CB4856_ArsenicC15ISO64_22_C_7_.64 µmol	C	7	EtOH	norm.n	30.6666666666667	.64 µmol
CB4856	ArsenicC15ISO64	CB4856_ArsenicC15ISO64_22_C_8_.64 µmol	C	8	EtOH	norm.n	35.3333333333333	.64 µmol
CB4856	ArsenicC15ISO64	CB4856_ArsenicC15ISO64_22_C_9_.64 µmol	C	9	EtOH	norm.n	46.6666666666667	.64 µmol
CB4856	ArsenicC15ISO64	CB4856_ArsenicC15ISO64_22_D_1_.64 µmol	D	1	EtOH	norm.n	45.3333333333333	.64 µmol
CB4856	ArsenicC15ISO64	CB4856_ArsenicC15ISO64_22_D_10_.64 µmol	D	10	EtOH	norm.n	35.6666666666667	.64 µmol
CB4856	ArsenicC15ISO64	CB4856_ArsenicC15ISO64_22_D_11_.64 µmol	D	11	EtOH	norm.n	55	.64 µmol
CB4856	ArsenicC15ISO64	CB4856_ArsenicC15ISO64_22_D_2_.64 µmol	D	2	EtOH	norm.n	48.6666666666667	.64 µmol
CB4856	ArsenicC15ISO64	CB4856_ArsenicC15ISO64_22_D_3_.64 µmol	D	3	EtOH	norm.n	52.3333333333333	.64 µmol
CB4856	ArsenicC15ISO64	CB4856_ArsenicC15ISO64_22_D_4_.64 µmol	D	4	EtOH	norm.n	30.3333333333333	.64 µmol
CB4856	ArsenicC15ISO64	CB4856_ArsenicC15ISO64_22_D_5_.64 µmol	D	5	EtOH	norm.n	23.6666666666667	.64 µmol
CB4856	ArsenicC15ISO64	CB4856_ArsenicC15ISO64_22_D_6_.64 µmol	D	6	EtOH	norm.n	56.3333333333333	.64 µmol
CB4856	ArsenicC15ISO64	CB4856_ArsenicC15ISO64_22_D_7_.64 µmol	D	7	EtOH	norm.n	19	.64 µmol
CB4856	ArsenicC15ISO64	CB4856_ArsenicC15ISO64_22_D_8_.64 µmol	D	8	EtOH	norm.n	24	.64 µmol
CB4856	ArsenicC15ISO64	CB4856_ArsenicC15ISO64_22_D_9_.64 µmol	D	9	EtOH	norm.n	51.3333333333333	.64 µmol
ECA581	ArsenicC15ISO64	ECA581_ArsenicC15ISO64_22_E_1_.64 µmol	E	1	EtOH	norm.n	29.3333333333333	.64 µmol
ECA581	ArsenicC15ISO64	ECA581_ArsenicC15ISO64_22_E_10_.64 µmol	E	10	EtOH	norm.n	26.6666666666667	.64 µmol
ECA581	ArsenicC15ISO64	ECA581_ArsenicC15ISO64_22_E_11_.64 µmol	E	11	EtOH	norm.n	10.6666666666667	.64 µmol
ECA581	ArsenicC15ISO64	ECA581_ArsenicC15ISO64_22_E_2_.64 µmol	E	2	EtOH	norm.n	33	.64 µmol
ECA581	ArsenicC15ISO64	ECA581_ArsenicC15ISO64_22_E_3_.64 µmol	E	3	EtOH	norm.n	14	.64 µmol
ECA581	ArsenicC15ISO64	ECA581_ArsenicC15ISO64_22_E_4_.64 µmol	E	4	EtOH	norm.n	35.6666666666667	.64 µmol
ECA581	ArsenicC15ISO64	ECA581_ArsenicC15ISO64_22_E_5_.64 µmol	E	5	EtOH	norm.n	9	.64 µmol
ECA581	ArsenicC15ISO64	ECA581_ArsenicC15ISO64_22_E_6_.64 µmol	E	6	EtOH	norm.n	34	.64 µmol
ECA581	ArsenicC15ISO64	ECA581_ArsenicC15ISO64_22_E_7_.64 µmol	E	7	EtOH	norm.n	24.6666666666667	.64 µmol
ECA581	ArsenicC15ISO64	ECA581_ArsenicC15ISO64_22_E_8_.64 µmol	E	8	EtOH	norm.n	42.6666666666667	.64 µmol
ECA581	ArsenicC15ISO64	ECA581_ArsenicC15ISO64_22_E_9_.64 µmol	E	9	EtOH	norm.n	47	.64 µmol
ECA581	ArsenicC15ISO64	ECA581_ArsenicC15ISO64_22_F_1_.64 µmol	F	1	EtOH	norm.n	15	.64 µmol
ECA581	ArsenicC15ISO64	ECA581_ArsenicC15ISO64_22_F_10_.64 µmol	F	10	EtOH	norm.n	18.5	.64 µmol
ECA581	ArsenicC15ISO64	ECA581_ArsenicC15ISO64_22_F_11_.64 µmol	F	11	EtOH	norm.n	16	.64 µmol
ECA581	ArsenicC15ISO64	ECA581_ArsenicC15ISO64_22_F_2_.64 µmol	F	2	EtOH	norm.n	42	.64 µmol
ECA581	ArsenicC15ISO64	ECA581_ArsenicC15ISO64_22_F_3_.64 µmol	F	3	EtOH	norm.n	43.3333333333333	.64 µmol
ECA581	ArsenicC15ISO64	ECA581_ArsenicC15ISO64_22_F_4_.64 µmol	F	4	EtOH	norm.n	27.6666666666667	.64 µmol
ECA581	ArsenicC15ISO64	ECA581_ArsenicC15ISO64_22_F_5_.64 µmol	F	5	EtOH	norm.n	49	.64 µmol
ECA581	ArsenicC15ISO64	ECA581_ArsenicC15ISO64_22_F_6_.64 µmol	F	6	EtOH	norm.n	18.6666666666667	.64 µmol
ECA581	ArsenicC15ISO64	ECA581_ArsenicC15ISO64_22_F_7_.64 µmol	F	7	EtOH	norm.n	50.3333333333333	.64 µmol
ECA581	ArsenicC15ISO64	ECA581_ArsenicC15ISO64_22_F_8_.64 µmol	F	8	EtOH	norm.n	35	.64 µmol
ECA581	ArsenicC15ISO64	ECA581_ArsenicC15ISO64_22_F_9_.64 µmol	F	9	EtOH	norm.n	30	.64 µmol
ECA590	ArsenicC15ISO64	ECA590_ArsenicC15ISO64_22_G_1_.64 µmol	G	1	EtOH	norm.n	28.6666666666667	.64 µmol
ECA590	ArsenicC15ISO64	ECA590_ArsenicC15ISO64_22_G_10_.64 µmol	G	10	EtOH	norm.n	13	.64 µmol
ECA590	ArsenicC15ISO64	ECA590_ArsenicC15ISO64_22_G_11_.64 µmol	G	11	EtOH	norm.n	16.3333333333333	.64 µmol
ECA590	ArsenicC15ISO64	ECA590_ArsenicC15ISO64_22_G_2_.64 µmol	G	2	EtOH	norm.n	23.3333333333333	.64 µmol
ECA590	ArsenicC15ISO64	ECA590_ArsenicC15ISO64_22_G_3_.64 µmol	G	3	EtOH	norm.n	21	.64 µmol
ECA590	ArsenicC15ISO64	ECA590_ArsenicC15ISO64_22_G_4_.64 µmol	G	4	EtOH	norm.n	27.3333333333333	.64 µmol
ECA590	ArsenicC15ISO64	ECA590_ArsenicC15ISO64_22_G_5_.64 µmol	G	5	EtOH	norm.n	29.6666666666667	.64 µmol
ECA590	ArsenicC15ISO64	ECA590_ArsenicC15ISO64_22_G_6_.64 µmol	G	6	EtOH	norm.n	25.3333333333333	.64 µmol
ECA590	ArsenicC15ISO64	ECA590_ArsenicC15ISO64_22_G_7_.64 µmol	G	7	EtOH	norm.n	16.3333333333333	.64 µmol
ECA590	ArsenicC15ISO64	ECA590_ArsenicC15ISO64_22_G_8_.64 µmol	G	8	EtOH	norm.n	28.3333333333333	.64 µmol
ECA590	ArsenicC15ISO64	ECA590_ArsenicC15ISO64_22_G_9_.64 µmol	G	9	EtOH	norm.n	18.3333333333333	.64 µmol
ECA590	ArsenicC15ISO64	ECA590_ArsenicC15ISO64_22_H_1_.64 µmol	H	1	EtOH	norm.n	22	.64 µmol
ECA590	ArsenicC15ISO64	ECA590_ArsenicC15ISO64_22_H_10_.64 µmol	H	10	EtOH	norm.n	14	.64 µmol
ECA590	ArsenicC15ISO64	ECA590_ArsenicC15ISO64_22_H_11_.64 µmol	H	11	EtOH	norm.n	14.6666666666667	.64 µmol
ECA590	ArsenicC15ISO64	ECA590_ArsenicC15ISO64_22_H_2_.64 µmol	H	2	EtOH	norm.n	15	.64 µmol
ECA590	ArsenicC15ISO64	ECA590_ArsenicC15ISO64_22_H_3_.64 µmol	H	3	EtOH	norm.n	26.6666666666667	.64 µmol
ECA590	ArsenicC15ISO64	ECA590_ArsenicC15ISO64_22_H_4_.64 µmol	H	4	EtOH	norm.n	19.6666666666667	.64 µmol
ECA590	ArsenicC15ISO64	ECA590_ArsenicC15ISO64_22_H_5_.64 µmol	H	5	EtOH	norm.n	10.3333333333333	.64 µmol
ECA590	ArsenicC15ISO64	ECA590_ArsenicC15ISO64_22_H_6_.64 µmol	H	6	EtOH	norm.n	20.6666666666667	.64 µmol
ECA590	ArsenicC15ISO64	ECA590_ArsenicC15ISO64_22_H_7_.64 µmol	H	7	EtOH	norm.n	28.6666666666667	.64 µmol
ECA590	ArsenicC15ISO64	ECA590_ArsenicC15ISO64_22_H_8_.64 µmol	H	8	EtOH	norm.n	20	.64 µmol
ECA590	ArsenicC15ISO64	ECA590_ArsenicC15ISO64_22_H_9_.64 µmol	H	9	EtOH	norm.n	20.6666666666667	.64 µmol
N2	C15ISO100	N2_C15ISO100_23_A_1_1 µmol	A	1	EtOH	norm.n	106.666666666667	1 µmol
N2	C15ISO100	N2_C15ISO100_23_A_10_1 µmol	A	10	EtOH	norm.n	70.6666666666667	1 µmol
N2	C15ISO100	N2_C15ISO100_23_A_11_1 µmol	A	11	EtOH	norm.n	57.6666666666667	1 µmol
N2	C15ISO100	N2_C15ISO100_23_A_2_1 µmol	A	2	EtOH	norm.n	79.6666666666667	1 µmol
N2	C15ISO100	N2_C15ISO100_23_A_3_1 µmol	A	3	EtOH	norm.n	58.3333333333333	1 µmol
N2	C15ISO100	N2_C15ISO100_23_A_4_1 µmol	A	4	EtOH	norm.n	109.666666666667	1 µmol
N2	C15ISO100	N2_C15ISO100_23_A_5_1 µmol	A	5	EtOH	norm.n	71	1 µmol
N2	C15ISO100	N2_C15ISO100_23_A_6_1 µmol	A	6	EtOH	norm.n	88.6666666666667	1 µmol
N2	C15ISO100	N2_C15ISO100_23_A_7_1 µmol	A	7	EtOH	norm.n	60	1 µmol
N2	C15ISO100	N2_C15ISO100_23_A_8_1 µmol	A	8	EtOH	norm.n	85.3333333333333	1 µmol
N2	C15ISO100	N2_C15ISO100_23_A_9_1 µmol	A	9	EtOH	norm.n	87.3333333333333	1 µmol
N2	C15ISO100	N2_C15ISO100_23_B_1_1 µmol	B	1	EtOH	norm.n	58.6666666666667	1 µmol
N2	C15ISO100	N2_C15ISO100_23_B_10_1 µmol	B	10	EtOH	norm.n	61	1 µmol
N2	C15ISO100	N2_C15ISO100_23_B_11_1 µmol	B	11	EtOH	norm.n	86	1 µmol
N2	C15ISO100	N2_C15ISO100_23_B_2_1 µmol	B	2	EtOH	norm.n	119	1 µmol
N2	C15ISO100	N2_C15ISO100_23_B_4_1 µmol	B	4	EtOH	norm.n	84.3333333333333	1 µmol
N2	C15ISO100	N2_C15ISO100_23_B_5_1 µmol	B	5	EtOH	norm.n	97.3333333333333	1 µmol
N2	C15ISO100	N2_C15ISO100_23_B_6_1 µmol	B	6	EtOH	norm.n	90	1 µmol
N2	C15ISO100	N2_C15ISO100_23_B_7_1 µmol	B	7	EtOH	norm.n	59.6666666666667	1 µmol
N2	C15ISO100	N2_C15ISO100_23_B_8_1 µmol	B	8	EtOH	norm.n	99.6666666666667	1 µmol
CB4856	C15ISO100	CB4856_C15ISO100_23_C_1_1 µmol	C	1	EtOH	norm.n	48.6666666666667	1 µmol
CB4856	C15ISO100	CB4856_C15ISO100_23_C_10_1 µmol	C	10	EtOH	norm.n	109.333333333333	1 µmol
CB4856	C15ISO100	CB4856_C15ISO100_23_C_11_1 µmol	C	11	EtOH	norm.n	111.666666666667	1 µmol
CB4856	C15ISO100	CB4856_C15ISO100_23_C_2_1 µmol	C	2	EtOH	norm.n	88.3333333333333	1 µmol
CB4856	C15ISO100	CB4856_C15ISO100_23_C_3_1 µmol	C	3	EtOH	norm.n	75.6666666666667	1 µmol
CB4856	C15ISO100	CB4856_C15ISO100_23_C_4_1 µmol	C	4	EtOH	norm.n	90.6666666666667	1 µmol
CB4856	C15ISO100	CB4856_C15ISO100_23_C_5_1 µmol	C	5	EtOH	norm.n	52.6666666666667	1 µmol
CB4856	C15ISO100	CB4856_C15ISO100_23_C_6_1 µmol	C	6	EtOH	norm.n	118	1 µmol
CB4856	C15ISO100	CB4856_C15ISO100_23_C_7_1 µmol	C	7	EtOH	norm.n	120.666666666667	1 µmol
CB4856	C15ISO100	CB4856_C15ISO100_23_D_1_1 µmol	D	1	EtOH	norm.n	46.3333333333333	1 µmol
CB4856	C15ISO100	CB4856_C15ISO100_23_D_10_1 µmol	D	10	EtOH	norm.n	108	1 µmol
CB4856	C15ISO100	CB4856_C15ISO100_23_D_11_1 µmol	D	11	EtOH	norm.n	130.333333333333	1 µmol
CB4856	C15ISO100	CB4856_C15ISO100_23_D_2_1 µmol	D	2	EtOH	norm.n	117.666666666667	1 µmol
